Location,DateTime(UTC),Wind Dir,Wind Spd(kt),Max Gust(kt),Temp,Dew Point,RH,Rainfall(mm),Pressure,Cloud
NZWP,202402151530,270,3,-999,15,15,-999,-999,1025,FEW020 
NZWP,202402151600,270,4,-999,14,13,-999,-999,1025,-999
NZWP,202402151630,280,3,-999,14,14,-999,-999,1026,-999
NZWP,202402151700,300,3,-999,14,14,-999,-999,1026,-999
NZWP,202402151730,230,3,-999,14,13,-999,-999,1026,-999
NZWP,202402151800,220,1,-999,14,13,-999,-999,1026,-999
NZWP,202402151830,240,3,-999,15,14,-999,-999,1026,FEW023 BKN075 
NZWP,202402151900,290,5,-999,15,15,-999,-999,1027,FEW015 SCT018 
NZWP,202402152000,130,4,-999,18,18,-999,-999,1027,FEW012 SCT014 
NZWP,202402152100,60,3,-999,20,18,-999,-999,1027,FEW012 SCT018 
NZWP,202402152200,50,7,-999,23,17,-999,-999,1027,SCT018 
NZWP,202402152300,80,6,-999,25,15,-999,-999,1027,SCT022 
NZWPA,202402142330,50,10,15,24.5,14.3,52.9,0.0,1024.9,FEW035 BKN045 BKN060
NZWPA,202402150000,50,11,15,24.5,14.6,54.1,0.0,1024.7,FEW040 BKN048 
NZWPA,202402150030,50,13,17,25.5,15.4,53.5,0.0,1024.6,BKN044 BKN050 
NZWPA,202402150100,50,12,19,25.8,14.7,50.3,0.0,1024.4,FEW040 
NZWPA,202402150130,60,11,19,24.9,14.7,53.2,0.0,1024.4,SCT045 
NZWPA,202402150200,50,10,18,26.0,14.1,47.8,0.0,1024.3,SCT046 
NZWPA,202402150230,50,12,17,25.9,15.1,51.4,0.0,1024.1,FEW045 
NZWPA,202402150300,50,13,18,25.9,15.6,53.0,0.0,1024.0,FEW042 
NZWPA,202402150330,50,13,19,25.6,15.3,52.9,0.0,1023.9,FEW042 
NZWPA,202402150400,50,13,19,25.5,15.6,54.2,0.0,1023.8,FEW037 
NZWPA,202402150430,50,14,19,25.3,15.0,53.0,0.0,1023.9,-999
NZWPA,202402150500,50,13,18,24.3,16.6,62.3,0.0,1024.1,-999
NZWPA,202402150530,40,14,19,23.9,16.3,62.3,0.0,1024.3,FEW032 
NZWPA,202402150600,40,10,19,23.2,15.6,62.4,0.0,1024.6,-999
NZWPA,202402150630,40,10,17,22.3,15.6,65.8,0.0,1024.9,-999
NZWPA,202402150700,30,7,16,21.6,15.5,68.2,0.0,1025.2,-999
NZWPA,202402150730,30,5,15,20.8,15.6,72.3,0.0,1025.4,-999
NZWPA,202402150800,20,7,11,20.3,16.1,76.9,0.0,1025.7,-999
NZWPA,202402150830,40,3,11,19.6,15.9,79.2,0.0,1025.9,-999
NZWPA,202402150900,60,2,9,19.1,15.6,80.0,0.0,1026.2,-999
NZWPA,202402150930,100,1,5,18.9,15.6,81.4,0.0,1026.4,-999
NZWPA,202402151000,40,3,5,18.8,15.5,81.3,0.0,1026.3,-999
NZWPA,202402151030,360,3,5,18.0,15.5,85.1,0.0,1026.3,-999
NZWPA,202402151100,270,4,5,17.8,15.4,86.1,0.0,1026.3,-999
NZWPA,202402151130,280,3,7,16.8,15.2,90.4,0.0,1026.4,-999
NZWPA,202402151200,260,2,7,16.4,15.0,91.5,0.0,1026.3,-999
NZWPA,202402151230,40,1,3,16.1,15.0,93.1,0.0,1026.0,-999
NZWPA,202402151300,280,3,4,16.0,15.0,93.8,0.0,1026.0,-999
NZWPA,202402151330,270,3,4,15.3,14.5,95.0,0.0,1025.8,-999
NZWPA,202402151400,260,3,4,15.1,14.2,94.2,0.0,1025.8,FEW020 
NZWPA,202402151430,260,3,4,14.7,14.0,95.4,0.0,1025.8,BKN020 BKN026 
NZWPA,202402151500,300,3,4,14.4,13.7,95.5,0.0,1025.7,BKN022 BKN031 
NZWPA,202402151530,270,3,4,15.2,14.7,96.6,0.0,1025.8,FEW020 
NZWPA,202402151600,270,4,5,14.0,13.2,95.0,0.0,1025.8,-999
NZWPA,202402151630,280,3,5,14.1,13.6,96.9,0.0,1026.0,-999
NZWPA,202402151700,300,3,5,14.2,13.9,97.8,0.0,1026.1,-999
NZWPA,202402151730,230,3,5,13.8,13.3,96.5,0.0,1026.3,-999
NZWPA,202402151800,220,1,4,13.6,12.9,95.3,0.0,1026.7,-999
NZWPA,202402151830,240,3,5,14.5,14.2,98.1,0.0,1026.8,FEW023 BKN075 
NZWPA,202402151900,280,3,6,15.6,15.2,97.5,0.0,1027.1,BKN021 BKN032 OVC075
NZWPA,202402151930,300,3,7,17.1,16.8,98.2,0.3,1027.3,FEW014 SCT023 BKN035
NZWPA,202402152000,120,4,7,18.4,17.8,96.5,0.4,1027.4,BKN048 
NZWPA,202402152030,90,3,9,19.6,18.1,91.1,0.1,1027.5,FEW050 OVC065 
NZWPA,202402152100,50,4,9,20.4,18.2,87.1,0.0,1027.4,OVC065 
NZWPA,202402152130,40,5,10,21.5,17.7,78.9,0.0,1027.5,OVC070 
NZWPA,202402152200,50,7,10,22.6,16.6,69.0,0.0,1027.5,FEW021 OVC070 
NZWPA,202402152230,80,6,10,24.7,15.2,55.6,0.0,1027.4,BKN075 
NZWPA,202402152300,80,6,10,25.2,15.1,53.5,0.0,1027.1,FEW055 BKN070 
NZWR,202402142330,90,8,-999,25,15,-999,-999,1024,FEW045 SCT060 
NZWR,202402150000,100,10,-999,25,16,-999,-999,1024,BKN046 
NZWR,202402150030,110,10,-999,24,16,-999,-999,1024,SCT043 BKN055 
NZWR,202402150100,100,9,-999,25,16,-999,-999,1024,FEW043 
NZWR,202402150130,100,10,-999,25,16,-999,-999,1024,BKN045 BKN055 
NZWR,202402150200,80,10,-999,24,14,-999,-999,1024,SCT048 BKN055 
NZWR,202402150230,80,10,-999,25,14,-999,-999,1024,FEW043 SCT060 
NZWR,202402150300,80,10,-999,25,15,-999,-999,1024,FEW044 BKN065 
NZWR,202402150330,80,9,-999,25,15,-999,-999,1023,FEW043 BKN065 
NZWR,202402150400,80,9,-999,24,15,-999,-999,1023,FEW038 SCT070 
NZWR,202402150430,80,10,-999,23,16,-999,-999,1024,FEW038 
NZWR,202402150500,70,8,-999,24,16,-999,-999,1024,FEW039 
NZWR,202402150530,70,10,-999,24,17,-999,-999,1024,SCT032 BKN070 
NZWR,202402150600,70,9,-999,23,17,-999,-999,1024,FEW028 SCT065 
NZWR,202402150630,80,10,-999,22,17,-999,-999,1024,BKN065 
NZWR,202402150700,80,7,-999,21,18,-999,-999,1025,OVC065 
NZWR,202402150730,70,4,-999,21,18,-999,-999,1025,SCT037 BKN065 
NZWR,202402150800,100,7,-999,20,17,-999,-999,1025,FEW022 BKN033 OVC065
NZWR,202402150830,50,4,-999,20,18,-999,-999,1025,FEW038 BKN060 OVC070
NZWR,202402150900,130,2,-999,20,19,-999,-999,1026,FEW050 OVC070 
NZWR,202402150930,80,1,-999,20,18,-999,-999,1026,OVC070 
NZWR,202402151000,240,1,-999,20,18,-999,-999,1026,BKN070 
NZWR,202402151030,100,2,-999,19,18,-999,-999,1026,-999
NZWR,202402151100,30,2,-999,18,17,-999,-999,1026,-999
NZWR,202402151130,30,2,-999,17,16,-999,-999,1025,-999
NZWR,202402151200,330,2,-999,17,17,-999,-999,1026,FEW023 
NZWR,202402151230,330,3,-999,18,17,-999,-999,1025,FEW070 
NZWR,202402151300,340,4,-999,18,17,-999,-999,1025,BKN070 
NZWR,202402151330,60,3,-999,17,17,-999,-999,1025,FEW025 SCT039 BKN060
NZWR,202402151400,50,2,-999,18,18,-999,-999,1025,FEW011 BKN035 OVC065
NZWR,202402151430,330,2,-999,19,18,-999,-999,1025,SCT022 SCT047 BKN060
NZWR,202402151500,300,2,-999,19,18,-999,-999,1025,FEW016 BKN060 OVC070
NZWR,202402151530,300,4,-999,19,18,-999,-999,1025,OVC070 
NZWR,202402151600,250,5,-999,18,17,-999,-999,1025,FEW070 
NZWR,202402151630,310,3,-999,18,17,-999,-999,1025,SCT070 
NZWR,202402151700,330,2,-999,18,17,-999,-999,1025,BKN070 
NZWR,202402151730,310,1,-999,17,16,-999,-999,1026,FEW024 SCT070 
NZWR,202402151800,300,3,-999,17,17,-999,-999,1026,FEW024 BKN070 
NZWR,202402151830,290,3,-999,17,17,-999,-999,1026,FEW024 SCT070 
NZWR,202402151900,310,3,-999,18,17,-999,-999,1026,FEW038 SCT070 
NZWR,202402151930,330,2,-999,18,18,-999,-999,1027,FEW039 
NZWR,202402152000,250,2,-999,19,18,-999,-999,1027,BKN026 BKN035 
NZWR,202402152030,190,2,-999,21,19,-999,-999,1027,BKN070 
NZWR,202402152100,160,2,-999,21,18,-999,-999,1027,FEW018 SCT049 BKN070
NZWR,202402152130,120,3,-999,21,19,-999,-999,1027,FEW023 BKN048 OVC070
NZWR,202402152200,130,4,-999,22,19,-999,-999,1027,FEW025 BKN042 OVC070
NZWR,202402152230,90,8,-999,24,17,-999,-999,1027,BKN027 BKN032 OVC060
NZWR,202402152300,90,8,-999,24,18,-999,-999,1026,SCT032 BKN040 BKN050
NZWRA,202402142330,90,8,16,24.5,14.9,55.1,0.0,1024.7,FEW045 SCT060 
NZWRA,202402150000,100,10,16,24.8,15.7,56.8,0.0,1024.6,BKN046 
NZWRA,202402150030,110,10,15,23.7,15.7,60.9,0.0,1024.5,SCT043 BKN055 
NZWRA,202402150100,100,9,15,24.5,16.2,59.9,0.0,1024.2,FEW043 
NZWRA,202402150130,100,10,17,24.9,15.9,57.2,0.0,1024.2,BKN045 BKN055 
NZWRA,202402150200,80,10,17,23.9,13.8,53.2,0.0,1024.2,SCT048 BKN055 
NZWRA,202402150230,80,10,17,25.2,14.3,50.9,0.0,1024.1,FEW043 SCT060 
NZWRA,202402150300,80,10,17,24.6,15.3,56.1,0.0,1024.0,FEW044 BKN065 
NZWRA,202402150330,80,9,16,24.9,14.8,53.6,0.0,1023.9,FEW043 BKN065 
NZWRA,202402150400,80,9,16,24.3,15.4,57.7,0.0,1023.9,FEW038 SCT070 
NZWRA,202402150430,80,10,16,23.1,15.7,63.1,0.0,1024.0,FEW038 
NZWRA,202402150500,70,8,16,23.8,15.8,60.9,0.0,1024.1,FEW039 
NZWRA,202402150530,70,10,16,23.8,16.8,65.0,0.0,1024.2,SCT032 BKN070 
NZWRA,202402150600,70,9,16,23.1,16.5,66.5,0.0,1024.4,FEW028 SCT065 
NZWRA,202402150630,80,10,18,22.1,17.3,74.2,0.0,1024.8,BKN065 
NZWRA,202402150700,80,7,18,21.4,17.5,78.6,0.0,1025.2,OVC065 
NZWRA,202402150730,70,4,13,21.2,17.5,79.3,0.0,1025.4,SCT037 BKN065 
NZWRA,202402150800,100,7,12,20.4,16.8,80.0,0.0,1025.7,FEW022 BKN033 OVC065
NZWRA,202402150830,50,4,12,19.8,17.7,87.7,0.0,1025.8,FEW038 BKN060 OVC070
NZWRA,202402150900,130,2,9,20.1,18.5,90.7,0.0,1026.0,FEW050 OVC070 
NZWRA,202402150930,80,1,5,20.1,18.3,89.6,0.0,1026.1,OVC070 
NZWRA,202402151000,240,1,3,19.5,17.5,88.2,0.0,1026.3,BKN070 
NZWRA,202402151030,100,2,4,18.6,17.6,93.7,0.0,1026.2,-999
NZWRA,202402151100,30,2,4,17.7,16.5,92.8,0.0,1026.1,-999
NZWRA,202402151130,30,2,4,17.1,16.3,94.9,0.0,1025.9,-999
NZWRA,202402151200,330,2,3,17.4,16.8,96.5,0.0,1026.1,FEW023 
NZWRA,202402151230,330,3,4,17.6,16.9,95.6,0.0,1025.9,FEW070 
NZWRA,202402151300,340,4,5,17.8,17.2,96.0,0.0,1025.7,BKN070 
NZWRA,202402151330,60,3,5,17.4,16.9,96.9,0.0,1025.6,FEW025 SCT039 BKN060
NZWRA,202402151400,50,2,7,18.3,17.8,96.7,0.0,1025.5,FEW011 BKN035 OVC065
NZWRA,202402151430,330,2,7,18.6,17.8,95.0,0.0,1025.4,SCT022 SCT047 BKN060
NZWRA,202402151500,300,2,3,18.7,18.0,95.4,0.0,1025.4,FEW016 BKN060 OVC070
NZWRA,202402151530,300,4,5,18.5,17.8,95.9,0.0,1025.4,OVC070 
NZWRA,202402151600,250,5,8,18.1,17.4,95.9,0.0,1025.3,FEW070 
NZWRA,202402151630,310,3,8,17.7,17.1,96.0,0.0,1025.6,SCT070 
NZWRA,202402151700,330,2,4,17.5,17.0,96.9,0.0,1025.8,BKN070 
NZWRA,202402151730,310,1,3,16.9,16.3,96.1,0.0,1026.0,FEW024 SCT070 
NZWRA,202402151800,300,3,4,17.1,16.8,97.9,0.0,1026.3,FEW024 BKN070 
NZWRA,202402151830,290,3,5,17.3,17.0,97.9,0.0,1026.5,FEW024 SCT070 
NZWRA,202402151900,310,3,5,17.6,17.2,97.7,0.0,1026.9,FEW038 SCT070 
NZWRA,202402151930,330,2,4,18.3,17.7,96.5,0.0,1027.0,FEW039 
NZWRA,202402152000,250,2,3,19.3,18.2,93.5,0.0,1027.1,BKN026 BKN035 
NZWRA,202402152030,190,2,4,20.6,18.6,88.1,0.0,1027.2,BKN070 
NZWRA,202402152100,160,2,4,20.7,18.3,86.3,0.0,1027.2,FEW018 SCT049 BKN070
NZWRA,202402152130,120,3,5,21.2,18.9,86.5,0.0,1027.2,FEW023 BKN048 OVC070
NZWRA,202402152200,130,4,7,21.8,18.5,81.4,0.0,1027.1,FEW025 BKN042 OVC070
NZWRA,202402152230,90,8,14,23.6,16.8,65.6,0.0,1027.1,BKN027 BKN032 OVC060
NZWRA,202402152300,90,8,14,24.1,17.7,67.6,0.0,1026.9,SCT032 BKN040 BKN050
NZWS,202402142330,60,9,-999,18,15,-999,-999,1023,OVC012 
NZWS,202402150000,50,9,-999,18,15,-999,-999,1023,OVC010 
NZWS,202402150030,50,9,-999,19,16,-999,-999,1023,FEW010 OVC015 
NZWS,202402150100,50,10,-999,18,16,-999,-999,1023,BKN015 OVC020 
NZWS,202402150130,50,9,-999,18,16,-999,-999,1023,BKN016 BKN021 BKN026
NZWS,202402150200,50,9,-999,18,16,-999,-999,1023,BKN015 OVC022 
NZWS,202402150230,50,8,-999,18,16,-999,-999,1023,BKN017 
NZWS,202402150300,50,8,-999,18,16,-999,-999,1023,BKN015 
NZWS,202402150330,50,9,-999,18,16,-999,-999,1023,BKN015 BKN023 
NZWS,202402150400,50,9,-999,19,16,-999,-999,1023,BKN016 BKN022 
NZWS,202402150430,50,8,-999,18,16,-999,-999,1023,BKN014 
NZWS,202402150500,50,8,-999,18,16,-999,-999,1023,BKN015 OVC080 
NZWS,202402150530,50,9,-999,18,16,-999,-999,1023,FEW016 OVC075 
NZWS,202402150600,50,9,-999,17,16,-999,-999,1023,BKN080 BKN090 
NZWS,202402150630,50,10,-999,17,16,-999,-999,1023,OVC080 
NZWS,202402150700,50,9,-999,17,16,-999,-999,1023,OVC080 
NZWS,202402150730,50,9,-999,17,16,-999,-999,1023,BKN080 OVC090 
NZWS,202402150800,50,9,-999,17,16,-999,-999,1023,BKN014 OVC080 
NZWS,202402150830,60,9,-999,17,16,-999,-999,1024,FEW015 OVC023 
NZWS,202402150900,50,9,-999,17,16,-999,-999,1024,OVC019 
NZWS,202402150930,30,12,-999,17,16,-999,-999,1024,BKN015 BKN022 BKN029
NZWS,202402151000,30,10,-999,17,16,-999,-999,1024,SCT018 BKN031 BKN043
NZWS,202402151030,30,10,-999,17,15,-999,-999,1024,FEW017 SCT085 BKN140
NZWS,202402151100,40,10,-999,17,15,-999,-999,1024,BKN085 
NZWS,202402151130,40,10,-999,17,15,-999,-999,1024,BKN090 OVC100 
NZWS,202402151200,80,5,-999,17,15,-999,-999,1024,FEW018 OVC085 
NZWS,202402151230,70,5,-999,17,15,-999,-999,1024,BKN014 BKN085 
NZWS,202402151300,60,6,-999,17,15,-999,-999,1024,FEW013 BKN080 
NZWS,202402151330,50,8,-999,17,15,-999,-999,1024,FEW016 OVC080 
NZWS,202402151400,50,7,-999,17,15,-999,-999,1024,FEW011 SCT034 OVC080
NZWS,202402151430,50,8,-999,17,15,-999,-999,1024,BKN010 BKN014 BKN085
NZWS,202402151500,60,8,-999,17,15,-999,-999,1024,SCT010 OVC080 
NZWS,202402151530,60,8,-999,16,15,-999,-999,1024,SCT010 BKN080 
NZWS,202402151600,60,9,-999,17,15,-999,-999,1023,BKN010 OVC080 
NZWS,202402151630,50,10,-999,17,15,-999,-999,1023,BKN009 BKN075 
NZWS,202402151700,50,10,-999,17,15,-999,-999,1024,OVC007 
NZWS,202402151730,50,10,-999,17,15,-999,-999,1024,FEW007 BKN026 OVC075
NZWS,202402151800,50,9,-999,17,15,-999,-999,1024,BKN070 
NZWS,202402151830,50,10,-999,17,15,-999,-999,1024,SCT015 BKN070 BKN095
NZWS,202402151900,50,10,-999,17,16,-999,-999,1025,SCT013 BKN019 BKN070
NZWS,202402151930,60,9,-999,17,15,-999,-999,1025,FEW012 BKN070 BKN085
NZWS,202402152000,60,9,-999,18,15,-999,-999,1025,BKN065 
NZWS,202402152030,70,8,-999,18,15,-999,-999,1025,SCT016 BKN055 BKN070
NZWS,202402152100,50,10,-999,18,15,-999,-999,1025,FEW014 BKN038 OVC047
NZWS,202402152130,50,10,-999,18,15,-999,-999,1025,FEW017 BKN047 
NZWS,202402152200,70,7,-999,18,15,-999,-999,1025,OVC041 
NZWS,202402152230,70,9,-999,18,15,-999,-999,1025,FEW014 SCT028 OVC038
NZWS,202402152300,60,9,-999,17,15,-999,-999,1025,SCT013 BKN020 OVC026
NZWSA,202402142330,60,9,12,18.0,14.6,80.7,0.0,1023.4,OVC012 
NZWSA,202402150000,50,9,12,18.2,15.4,83.5,0.0,1023.4,OVC010 
NZWSA,202402150030,50,9,13,18.6,15.7,83.1,0.0,1023.3,FEW010 OVC015 
NZWSA,202402150100,50,10,13,18.4,15.7,84.2,0.0,1023.4,BKN015 OVC020 
NZWSA,202402150130,50,9,13,18.3,15.7,84.7,0.0,1023.4,BKN016 BKN021 BKN026
NZWSA,202402150200,50,9,13,17.9,15.9,88.2,0.0,1023.4,BKN015 OVC022 
NZWSA,202402150230,50,8,13,17.9,15.9,88.1,0.0,1023.3,BKN017 
NZWSA,202402150300,50,8,12,17.8,16.0,89.1,0.0,1023.2,BKN015 
NZWSA,202402150330,50,9,13,18.3,16.3,87.9,0.0,1023.1,BKN015 BKN023 
NZWSA,202402150400,50,9,13,18.5,16.4,87.5,0.0,1023.1,BKN016 BKN022 
NZWSA,202402150430,50,8,13,18.1,16.3,89.2,0.0,1023.1,BKN014 
NZWSA,202402150500,50,8,12,17.9,16.3,90.1,0.0,1023.2,BKN015 OVC080 
NZWSA,202402150530,50,9,12,18.0,16.1,88.6,0.0,1023.2,FEW016 OVC075 
NZWSA,202402150600,50,9,13,17.4,15.9,91.0,0.0,1023.1,BKN080 BKN090 
NZWSA,202402150630,50,10,14,17.3,15.9,91.6,0.0,1023.3,OVC080 
NZWSA,202402150700,50,9,14,17.0,15.8,92.8,0.0,1023.4,OVC080 
NZWSA,202402150730,50,9,14,16.9,15.8,93.0,0.0,1023.6,BKN080 OVC090 
NZWSA,202402150800,50,9,12,17.0,15.8,92.8,0.0,1023.7,BKN014 OVC080 
NZWSA,202402150830,60,9,12,17.0,15.7,92.2,0.0,1024.0,FEW015 OVC023 
NZWSA,202402150900,50,9,13,17.0,15.6,91.6,0.0,1024.3,OVC019 
NZWSA,202402150930,30,12,17,17.2,15.6,90.2,0.0,1024.5,BKN015 BKN022 BKN029
NZWSA,202402151000,30,10,17,17.1,15.6,90.6,0.0,1024.5,SCT018 BKN031 BKN043
NZWSA,202402151030,30,10,13,16.9,15.3,90.5,0.0,1024.5,FEW017 SCT085 BKN140
NZWSA,202402151100,40,10,13,16.8,15.3,90.8,0.0,1024.4,BKN085 
NZWSA,202402151130,40,10,13,16.8,15.2,90.3,0.0,1024.3,BKN090 OVC100 
NZWSA,202402151200,80,5,13,16.5,15.1,91.2,0.0,1024.4,FEW018 OVC085 
NZWSA,202402151230,70,5,13,16.8,15.2,90.5,0.0,1024.5,BKN014 BKN085 
NZWSA,202402151300,60,6,10,16.6,14.9,89.9,0.0,1024.3,FEW013 BKN080 
NZWSA,202402151330,50,8,10,16.6,14.8,89.3,0.0,1024.3,FEW016 OVC080 
NZWSA,202402151400,50,7,11,16.5,14.8,89.5,0.0,1024.2,FEW011 SCT034 OVC080
NZWSA,202402151430,50,8,11,16.5,14.6,88.7,0.0,1024.0,BKN010 BKN014 BKN085
NZWSA,202402151500,60,8,11,16.5,14.8,89.4,0.0,1024.0,SCT010 OVC080 
NZWSA,202402151530,60,8,12,16.4,14.7,89.8,0.0,1024.0,SCT010 BKN080 
NZWSA,202402151600,60,9,12,16.5,15.0,90.6,0.0,1023.8,BKN010 OVC080 
NZWSA,202402151630,50,10,14,16.9,15.0,88.3,0.0,1023.8,BKN009 BKN075 
NZWSA,202402151700,50,10,14,17.1,15.0,87.4,0.0,1024.1,OVC007 
NZWSA,202402151730,50,10,14,16.8,14.9,88.8,0.0,1024.3,FEW007 BKN026 OVC075
NZWSA,202402151800,50,9,14,16.8,15.2,90.5,0.0,1024.6,BKN070 
NZWSA,202402151830,50,10,13,16.8,15.4,91.7,0.0,1024.8,SCT015 BKN070 BKN095
NZWSA,202402151900,50,10,13,17.0,15.5,90.9,0.2,1025.0,SCT013 BKN019 BKN070
NZWSA,202402151930,60,9,14,17.1,15.3,89.4,0.2,1025.0,FEW012 BKN070 BKN085
NZWSA,202402152000,60,9,14,17.8,15.2,84.7,0.0,1025.2,BKN065 
NZWSA,202402152030,70,8,12,18.2,15.1,82.3,0.0,1025.4,SCT016 BKN055 BKN070
NZWSA,202402152100,50,10,16,17.6,15.1,85.2,0.0,1025.4,FEW014 BKN038 OVC047
NZWSA,202402152130,50,10,16,17.8,15.0,83.9,0.0,1025.6,FEW017 BKN047 
NZWSA,202402152200,70,7,15,18.0,15.3,84.1,0.2,1025.8,OVC041 
NZWSA,202402152230,70,9,12,17.9,15.2,84.2,0.2,1025.7,FEW014 SCT028 OVC038
NZWSA,202402152300,60,9,12,17.2,15.3,88.3,0.6,1025.9,SCT013 BKN020 OVC026
NZWTA,202402142330,-999,-999,-999,23.4,16.6,65.7,0.0,1025.5,-999
NZWTA,202402150000,-999,-999,-999,23.9,16.0,61.4,0.0,1025.4,-999
NZWTA,202402150030,-999,-999,-999,22.1,16.0,68.3,0.0,1025.2,-999
NZWTA,202402150100,-999,-999,-999,22.4,15.9,66.8,0.0,1025.1,-999
NZWTA,202402150130,-999,-999,-999,24.3,16.6,62.3,0.0,1025.1,-999
NZWTA,202402150200,-999,-999,-999,23.6,16.6,64.6,0.0,1025.0,-999
NZWTA,202402150230,-999,-999,-999,22.5,16.3,68.0,0.0,1024.9,-999
NZWTA,202402150300,-999,-999,-999,22.8,16.4,67.4,0.2,1024.7,-999
NZWTA,202402150330,-999,-999,-999,22.5,15.9,66.4,0.2,1024.8,-999
NZWTA,202402150400,-999,-999,-999,23.9,16.0,61.2,0.0,1024.7,-999
NZWTA,202402150430,-999,-999,-999,24.1,15.8,59.8,0.0,1024.7,-999
NZWTA,202402150500,-999,-999,-999,23.7,15.0,58.1,0.0,1024.8,-999
NZWTA,202402150530,-999,-999,-999,23.3,15.0,59.5,0.0,1024.9,-999
NZWTA,202402150600,-999,-999,-999,23.0,15.8,64.0,0.0,1025.2,-999
NZWTA,202402150630,-999,-999,-999,22.6,16.0,66.5,0.0,1025.5,-999
NZWTA,202402150700,-999,-999,-999,21.5,15.9,70.6,0.0,1025.8,-999
NZWTA,202402150730,-999,-999,-999,20.3,15.9,76.1,0.0,1026.2,-999
NZWTA,202402150800,-999,-999,-999,19.8,16.1,79.3,0.0,1026.4,-999
NZWTA,202402150830,-999,-999,-999,18.2,15.6,85.3,0.0,1026.7,-999
NZWTA,202402150900,-999,-999,-999,17.9,15.8,87.4,0.0,1026.9,-999
NZWTA,202402150930,-999,-999,-999,17.0,15.5,90.6,0.0,1027.1,-999
NZWTA,202402151000,-999,-999,-999,17.0,15.6,91.5,0.0,1027.0,-999
NZWTA,202402151030,-999,-999,-999,16.6,15.3,92.4,0.0,1027.0,-999
NZWTA,202402151100,-999,-999,-999,16.0,15.0,93.6,0.0,1027.0,-999
NZWTA,202402151130,-999,-999,-999,15.8,14.8,94.1,0.0,1026.9,-999
NZWTA,202402151200,-999,-999,-999,15.3,14.4,94.2,0.0,1026.7,-999
NZWTA,202402151230,-999,-999,-999,15.0,14.1,94.7,0.0,1026.7,-999
NZWTA,202402151300,-999,-999,-999,14.8,14.1,95.5,0.0,1026.5,-999
NZWTA,202402151330,-999,-999,-999,14.4,13.7,95.8,0.0,1026.5,-999
NZWTA,202402151400,-999,-999,-999,14.3,13.7,96.2,0.0,1026.4,-999
NZWTA,202402151430,-999,-999,-999,14.0,13.4,96.1,0.0,1026.3,-999
NZWTA,202402151500,-999,-999,-999,13.7,13.1,96.5,0.0,1026.4,-999
NZWTA,202402151530,-999,-999,-999,14.2,13.7,96.8,0.0,1026.3,-999
NZWTA,202402151600,-999,-999,-999,14.1,13.5,96.3,0.0,1026.2,-999
NZWTA,202402151630,-999,-999,-999,13.9,13.4,96.9,0.0,1026.4,-999
NZWTA,202402151700,-999,-999,-999,13.9,13.4,97.1,0.0,1026.6,-999
NZWTA,202402151730,-999,-999,-999,13.7,13.1,96.5,0.0,1026.8,-999
NZWTA,202402151800,-999,-999,-999,13.7,13.2,96.7,0.0,1027.2,-999
NZWTA,202402151830,-999,-999,-999,14.3,13.8,96.4,0.0,1027.4,-999
NZWTA,202402151900,-999,-999,-999,15.6,15.0,95.9,0.0,1027.6,-999
NZWTA,202402151930,-999,-999,-999,17.0,15.9,93.3,0.0,1027.8,-999
NZWTA,202402152000,-999,-999,-999,19.2,17.4,89.3,0.0,1027.8,-999
NZWTA,202402152030,-999,-999,-999,20.7,17.2,80.2,0.0,1027.8,-999
NZWTA,202402152100,-999,-999,-999,21.2,17.1,77.5,0.0,1027.9,-999
NZWTA,202402152130,-999,-999,-999,20.8,18.1,84.3,0.0,1028.0,-999
NZWTA,202402152200,-999,-999,-999,21.1,17.2,78.0,0.0,1027.8,-999
NZWTA,202402152230,-999,-999,-999,22.5,17.6,73.9,0.0,1027.6,-999
NZWTA,202402152300,-999,-999,-999,23.1,17.5,70.4,0.0,1027.5,-999
NZWU,202402142330,250,8,-999,22,14,-999,-999,1024,FEW050 
NZWU,202402150000,240,7,-999,23,13,-999,-999,1023,FEW060 
NZWU,202402150030,240,7,-999,22,13,-999,-999,1023,SCT055 
NZWU,202402150100,240,7,-999,22,15,-999,-999,1023,BKN060 
NZWU,202402150130,240,9,-999,23,14,-999,-999,1023,-999
NZWU,202402150200,240,9,-999,23,13,-999,-999,1023,SCT065 
NZWU,202402150230,250,9,-999,22,14,-999,-999,1023,BKN060 
NZWU,202402150300,260,10,-999,22,15,-999,-999,1023,BKN060 
NZWU,202402150330,260,11,-999,22,15,-999,-999,1023,FEW070 
NZWU,202402150400,270,9,-999,22,15,-999,-999,1023,FEW070 
NZWU,202402150430,280,9,-999,22,14,-999,-999,1023,-999
NZWU,202402150500,280,9,-999,22,13,-999,-999,1024,-999
NZWU,202402150530,290,9,-999,22,13,-999,-999,1024,-999
NZWU,202402150600,290,9,-999,22,13,-999,-999,1024,-999
NZWU,202402150630,280,9,-999,21,13,-999,-999,1024,-999
NZWU,202402150700,290,8,-999,20,13,-999,-999,1024,-999
NZWU,202402150730,280,8,-999,20,13,-999,-999,1024,-999
NZWU,202402150800,290,8,-999,20,13,-999,-999,1024,-999
NZWU,202402150830,310,9,-999,19,10,-999,-999,1024,-999
NZWU,202402150900,320,8,-999,19,9,-999,-999,1025,-999
NZWU,202402150930,340,5,-999,17,9,-999,-999,1025,-999
NZWU,202402151000,360,4,-999,15,9,-999,-999,1025,-999
